id,title,category,subcategory,original_length,reference_summary,reference_length,latency,success,error
6fbb666a4ce5f4172d8ea5b2c1419cbd,Mais Inovação Brasil abre novo edital para impulsionar energia limpa e tecnologias no País,Meio Ambiente e Sustentabilidade,Energia Renovável e Limpa,4440,"O Ministério da Ciência, Tecnologia e Inovação (MCTI) e a Financiadora de Estudos e Projetos (Finep) lançaram um edital para apoiar projetos inovadores de empresas brasileiras em parceria com instituições de pesquisa, visando impulsionar a transição energética, a reindustrialização sustentável e a redução de emissões de carbono no país. O edital contempla oito frentes estratégicas, como desenvolvimento de tecnologias para geração de energia limpa, produção de hidrogênio de baixa emissão, armazenamento de energia e modernização do setor elétrico, com o objetivo de tornar o Brasil mais competitivo, sustentável e preparado para os desafios climáticos.",656,3.0407707691192627,True,
ao-lado-de-lula-silveira-participa-de-anuncio-de-r-9-bilhoes-em-investimentos-da-petrobras-em-minas_a854ab,"Ao lado de Lula, Silveira participa de anúncio de R$ 9 bilhões em investimentos da Petrobras em Minas Gerais",Energia e Recursos Minerais,Petróleo e Gás,4444,"O governo brasileiro anunciou investimentos de R$ 9 bilhões da Petrobras em Minas Gerais, com foco no aumento da capacidade de produção da Refinaria Gabriel Passos (Regap) em Betim. Isso gerará cerca de 8 mil empregos e promoverá a transição energética, com a inauguração de uma usina fotovoltaica na refinaria e a produção de combustíveis sustentáveis, como o diesel R e o combustível de aviação sustentável (SAF). Essas ações reforçam o compromisso da Petrobras com a redução de emissões de CO2 e a ampliação da produção de combustíveis mais sustentáveis.",557,2.4020309448242188,True,
6303b54d390d3cb8d4e2050c204321a9,Seminário Nacional de ATER do Programa Bolsa Verde em Macapá,"Agricultura, Pecuária e Abastecimento",Agronegócio,1145,"O Seminário Nacional de Assistência Técnica e Extensão Rural (ATER) do Programa Bolsa Verde, realizado de 3 a 5 de março em Macapá (AP), promovido pela Anater em parceria com o MDA, o MMA e o ICMBio, destacou os relatos de agricultores familiares, pescadores, extrativistas e representantes de comunidades tradicionais sobre os avanços do programa, como o fortalecimento da produção agroecológica, a diversificação das atividades produtivas, a melhoria da segurança alimentar e a ampliação das oportunidades de comercialização de seus produtos.",544,1.9645075798034668,True,
b4583717dc17e97e990d1cecc718a95b,"“Agora, damos início a um renovado ciclo de desenvolvimento e prosperidade compartilhada entre Brasil e Coreia do Sul”, afirma Lula em Seul",Relações Internacionais e Diplomacia,Política Externa,9922,"Aqui está um resumo da notícia em 2-3 frases concisas (cerca de 150 palavras):

O presidente Lula realizou uma visita oficial à Coreia do Sul, onde ele e o presidente sul-coreano, Lee Jae-myung, assinaram uma série de acordos e memorandos de entendimento para fortalecer a parceria estratégica entre os dois países. Eles destacaram a complementaridade das estruturas econômicas do Brasil e da Coreia do Sul, bem como o potencial de crescimento em áreas como comércio, investimentos, saúde, empreendedorismo, agricultura, ciência e tecnologia, e combate ao crime organizado. Lula também ressaltou a importância de manter e aprofundar os laços culturais e humanos entre os dois povos, além de reafirmar o compromisso do Brasil com o multilateralismo e a luta contra as mudanças climáticas. A visita marca o fortalecimento dos vínculos do Brasil com a Ásia, uma região considerada o centro dinâmico da economia mundial.",916,4.393843173980713,True,
a6e93a1327cc3fd67ba0dc4470e35ddb,Curso de graduação em Agronomia marca retomada de ações do Pronera no Ceará,Educação,Ensino Superior,5060,"Aqui está um resumo da notícia em 2-3 frases concisas (aproximadamente 150 palavras):

O Incra, em parceria com a Unilab e o MST, lançou um curso de graduação em Agronomia no Ceará, como parte do Programa Nacional de Educação na Reforma Agrária (Pronera). O programa visa formar 50 estudantes de comunidades rurais, incluindo assentados da reforma agrária, quilombolas e beneficiários do Crédito Fundiário, com o objetivo de fortalecer a agroecologia e apoiar os trabalhadores rurais. A iniciativa marca a retomada das ações do Pronera no estado após oito anos, sendo destacada pelo superintendente do Incra/CE e pela coordenadora nacional do programa como um importante passo no avanço da educação no campo. Para os estudantes, a oportunidade representa a realização de um sonho e a chance de adquirir novos conhecimentos e técnicas para melhorar a produção e o desenvolvimento de suas comunidades.",899,4.6741859912872314,True,
6f338746345e4e35987762dc7f708cf8,"Ministério da Gestão destaca capacidade estatal, ação climática e transformação digital no World Governments Summit 2026",Políticas Públicas e Governança,Planejamento Governamental,5134,"O Ministério da Gestão e da Inovação em Serviços Públicos (MGI) do Brasil participou do World Governments Summit 2026 em Dubai, onde o secretário-executivo adjunto Adauto Modesto apresentou iniciativas do ministério, como o uso de infraestruturas públicas digitais, o Cadastro Ambiental Rural e a Estratégia Nacional de Contratações Públicas Sustentáveis, em debate sobre os desafios dos governos do Sul Global. Modesto destacou a necessidade de fortalecer a capacidade institucional e a coordenação entre órgãos públicos para enfrentar a crise climática e promover a transformação digital, ressaltando a importância do protagonismo dos servidores na governança dessas tecnologias.",681,2.6316304206848145,True,
1336ff95a268f5cb241a89b1151d3baf,Pensão especial traz esperança e mais qualidade de vida a famílias afetadas pela síndrome do Zika,Desenvolvimento Social,Programas Sociais,4951,"O governo federal brasileiro está assegurando o pagamento de uma pensão especial vitalícia e de uma parcela única para pessoas nascidas no Brasil com deficiência permanente causada pela síndrome congênita associada ao vírus Zika. Até o momento, 1.668 famílias já recebem o benefício, que corresponde ao teto da Previdência Social e é pago mensalmente durante toda a vida do beneficiário. O objetivo é garantir uma melhor qualidade de vida a essas famílias, que enfrentam altos custos com tratamentos, terapias e insumos. O INSS continua recebendo pedidos de pensão especial e indenização por dano moral, que podem ser solicitados preferencialmente pelo aplicativo Meu INSS ou pela Central 135.",693,2.434973955154419,True,
0e8ac17b606a1b1dd31b06fb62ad992c,Ministério da Saúde inicia transição de tratamento de diabetes no SUS com ampliação do uso de insulina mais moderna,Saúde,Sistema Único de Saúde (SUS),5797,"O Ministério da Saúde do Brasil iniciou a transição do uso da insulina humana (NPH) para a insulina análoga de ação prolongada, a glargina, no Sistema Único de Saúde (SUS). Essa iniciativa representa um avanço histórico no cuidado de pessoas com diabetes no país, ampliando as opções terapêuticas na rede pública de saúde. O projeto-piloto será realizado inicialmente em quatro estados, contemplando crianças, adolescentes e idosos com diabetes, com a previsão de beneficiar mais de 50 mil pessoas nessa primeira fase. A expansão do uso da insulina glargina no SUS é resultado de uma Parceria para o Desenvolvimento Produtivo (PDP), fortalecendo a autonomia e a soberania nacional na produção de medicamentos.",709,3.1830804347991943,True,
df8fea642798483011d1f0ccfaf5508b,Governo do Brasil vai lançar o Centro de Memória das Vítimas da Violência de Estado e o CAIS Mães por Direitos nesta quarta-feira (4),Justiça e Direitos Humanos,Direitos Humanos,5114,"O Ministério dos Direitos Humanos e da Cidadania (MDHC) anuncia a criação do Centro de Memória das Vítimas de Violência do Estado (CMVV) e do Centro de Acesso a Direitos e Inclusão Social (CAIS) Mães por Direitos, em Santos (SP). Trata-se de uma iniciativa inédita no país, voltada à memória, verdade, reparação, prevenção e acolhimento de familiares atingidos pela violência de Estado, com foco na Baixada Santista. O evento marca o início de um projeto-piloto para estruturar uma política nacional de memória, verdade, reparação e cuidado às famílias afetadas pela violência estatal.",585,2.8630588054656982,True,
655bbe4e76888293dcba1df3e4b7fea0,Lula visita fábrica que fornece 19 milhões de produtos ao SUS,Saúde,Sistema Único de Saúde (SUS),2953,"O presidente Lula visitou a farmacêutica Bionovis, que produz medicamentos biológicos de alta complexidade para o SUS. Lula destacou o papel do Estado como indutor e financiador, não como produtor, e enfatizou a importância de investimentos estratégicos para garantir a qualidade de vida da população, em contraste com o contexto internacional de conflitos armados. O governo federal tem investido R$ 15 bilhões no fortalecimento do complexo industrial da saúde e na soberania nacional na produção de medicamentos e insumos.",524,3.8055953979492188,True,
06cf21e5d5fcbb9592721eb4439919e0,"Agricultura familiar é fortalecida com R$ 528,67 milhões do MDS em 2025","Agricultura, Pecuária e Abastecimento",Agricultura Familiar,5260,"O Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome (MDS) investiu R$ 528,67 milhões em 2025 no Programa de Aquisição de Alimentos (PAA), beneficiando 64.805 agricultores familiares de todo o Brasil. O programa fortalece a agricultura familiar, garantindo renda e alimentação para populações vulneráveis, além de criar oportunidades para mulheres agricultoras e indígenas, como ilustrado pelas histórias de Adria, Heloísa e Mário, que transformaram suas vidas com o apoio do PAA.",506,2.877060890197754,True,
d0eb6d34e8e3b7fb863ed85cdae98995,Publicado aviso de chamada pública para escolha de operador da travessia Manaus/Careiro da Várzea (AM),Infraestrutura e Transportes,Logística e Transporte,2197,"A ANTAQ publicou uma Chamada Pública para selecionar uma empresa ou consórcio responsável pela operação exclusiva da travessia de veículos e passageiros entre Manaus e Careiro da Várzea (AM), na BR-319. O objetivo é ampliar a eficiência operacional, a regularidade das viagens e a qualidade do atendimento aos usuários. Os interessados devem ficar atentos aos prazos estabelecidos no cronograma do certame.",406,1.7419331073760986,True,
d70576e6022eba786fcef052c453277a,"Guilherme Boulos destaca debate do fim da escala 6x1 no programa “Bom Dia, Ministro” desta terça (17/3)",Trabalho e Emprego,Legislação Trabalhista,3815,"O ministro da Secretaria-Geral da Presidência da República, Guilherme Boulos, participou do programa ""Bom Dia, Ministro"" para abordar temas como o debate sobre o fim da escala 6x1 no Brasil, o andamento da regulação dos aplicativos e o programa Governo do Brasil na Rua, que leva serviços públicos gratuitos às comunidades. O governo apoia a redução da jornada sem redução dos salários e a regulamentação dos aplicativos, visando garantir direitos trabalhistas aos trabalhadores de plataformas digitais.",503,1.9556279182434082,True,
